id_new,ciudad,seccion,fecha,titulo,vistas,likes,shares,comentarios,denuncia,genero_autor
782280,Osorno,Sociedad,2022-10-21,Baja en los testeos por Covid-19 en la provincia de Osorno preocupan al Colegio Médico,10674,8899,28,2,no,masculino
27413,Valdivia,Sociedad,2011-07-18,En la población El Laurel de Valdivia continúan las capacitaciones jurídicas,15548,1462,434,633,si,femenino
232626,Calama,Sociedad,2014-02-22,Cámara Chilena de la Construcción invita a trabajadores del  rubro a postular a Becas de Educación Superior,2775,7453,1812,186,no,femenino
623034,Osorno,Deportes,2019-11-02,Deportes Provincial Osorno sigue en la Tercera División A,1415,613,1700,1240,si,masculino
92749,Valparaíso,Política,2012-05-21,La Cuenta Pública del Presidente genera intenso debate en las redes sociales,10933,13295,455,727,no,femenino
447539,Iquique,Sociedad,2017-02-17,Más de mil estudiantes tarapaqueños acceden a gratuidad universitaria este 2017,13732,7560,758,1528,si,masculino
591829,Antofagasta,Sociedad,2019-04-21,Pediatras de Antofagasta cuestionan decisión de médico que no atenderá a niños que no fueron vacunados,13690,3032,1435,197,no,masculino
373308,Santiago,Política,2016-02-02,Burgos realiza gestiones en Argentina por extradición de Galvarino Apablaza,8383,13623,363,1000,si,femenino
452999,Concepción,Deportes,2017-03-19,Así es la nueva camiseta de Fernández Vial para el 2017,3014,7488,2935,1148,no,femenino
785217,Iquique,Sociedad,2022-11-10,Roban líneas de cobre y derriban poste de media tensión en sector El Boro en Alto Hospicio,6363,1116,2025,1258,no,masculino
35243,Temuco,Policial,2011-08-29,Un incendio afectó a un conocido guardabosques de Collipulli,3103,12874,1325,560,no,masculino
565781,Copiapó,Policial,2018-11-08,Sorprendieron a un sujeto vendiendo queques y galletas de marihuana en Copiapó,13783,2001,1288,1271,no,masculino
375435,Arica,Espectáculos,2016-02-14,Américo se presenta hoy ante los ariqueños que celebran el Día de los Enamorados,4987,2126,22,1327,si,femenino
621394,Valdivia,Cultura,2019-10-22,Con un documental abordan la obra de Ricardo Anwandter,8762,4823,739,1670,no,femenino
247136,Puerto Montt,Policial,2014-05-05,Una mujer ebria atacó con un cuchillo a un carabinero en Puerto Varas,4977,6915,1991,1623,si,femenino
210421,Antofagasta,Deportes,2013-11-02,“Tito” González es el campeón del Sudamericano de Lightning en Antofagasta,715,8512,1925,1740,no,femenino
83825,Valparaíso,Deportes,2012-04-10,Ruiz Tagle reconoce aporte a la Garra Blanca pero niega envío de dinero a Pancho Malo,5879,11795,2658,1496,no,masculino
683392,Antofagasta,Policial,2020-11-25,Investigan presunto parricidio: conocido médico de Antofagasta habría matado a su hija y luego se habría suicidado,19926,8910,1531,254,si,femenino
556413,Valparaíso,Sociedad,2018-09-15,Caleta San Pedro de Concón apostó por el cultivo de truchas arcoíris,686,13369,3206,1568,no,masculino
470982,Temuco,Policial,2017-06-19,Incendio arrasó local de la Cruz Roja en Traiguén,13049,9526,1584,1638,no,femenino
800561,Quillota,Sociedad,2023-02-23,Mañana parte el Festival de la Voz en Zapallar: vendrá La Noche y Memo Bunke,7030,5098,1318,595,si,femenino
233917,Valdivia,Política,2014-03-01,Filtran los nombres de cuatro presuntos seremis de la DC,12784,5011,510,1432,no,femenino
192034,Concepción,Sociedad,2013-08-08,La Región del Bío Bío fue beneficiada con 5 mil 200 nuevas Becas Presidente de la Republica,3355,1543,3269,914,no,femenino
693135,Valparaíso,Sociedad,2021-02-08,Diputado Morán oficia al Minsal: más de 4 mil pacientes sufren retraso en sus tratamientos contra el cáncer,19830,3281,3003,1731,si,masculino
575287,Concepción,Sociedad,2019-01-03,Mujer más longeva de Chile cumplió 110 años,17425,14723,89,271,si,masculino
253427,Iquique,Policial,2014-06-03,Lo condenaron a 5 años de cárcel por amenazar de muerte a un transeúnte y asaltarlo en plena vía pública,9809,186,158,792,no,femenino
672555,Puerto Montt,Sociedad,2020-09-09,Sence Los Lagos lanzó cupos gratuitos y en línea para capacitar a las mipes,12670,9502,2372,314,si,masculino
636537,Valdivia,Cultura,2020-01-28,La construcción del Teatro  de las Artes de Panguipulli  podría comenzar en mayo,10483,13456,3241,944,no,femenino
346857,Antofagasta,Policial,2015-09-17,Dos hombres aprovecharon la evacuación para robar en Antofagasta: fueron detenidos,7749,11384,698,229,si,femenino
572736,Antofagasta,Política,2018-12-17,"Diputada calificó como ""desafortunada"" la idea de Insulza de trasladar cargas peligrosas rezagadas a Antofagasta",11270,14670,2017,101,no,femenino
590714,Puerto Montt,Policial,2019-04-13,Desbaratan banda que mantenía objetos robados,13476,1705,1166,1953,si,masculino
123880,Concepción,Deportes,2012-10-03,Plantel de Fernández Vial aseguró que si no les pagan este jueves se van para la casa,640,14486,1290,646,no,femenino
480201,Temuco,Sociedad,2017-08-07,Alerta meteorológica por temporal con vientos de hasta 80 kilómetros por hora en La Araucanía,13579,11574,3191,1470,no,masculino
68061,Concepción,Policial,2012-01-27,El Juzgado de Garantía de Talcahuano decretó prisión preventiva al alcalde de Hualpén,6482,6066,2054,1833,si,femenino
77232,Valdivia,Política,2012-03-10,Militancia regional de Renovación Nacional inició campaña de apoyo a Omar Sabat,18189,13940,1148,388,si,masculino
427275,Puerto Montt,Sociedad,2016-11-02,Invitan a la “Expo Día del Artesano” en Puerto Varas,2225,13569,116,1000,si,masculino
6779,Santiago,Deportes,2011-04-06,Abarca apela a que la U sea sancionada a jugar sin público sólo una fecha,8656,6540,819,656,no,masculino
260314,Osorno,Policial,2014-07-07,Investigan el incendio de un automóvil en la calle Buenos Aires de Osorno,16263,1915,3110,1446,no,masculino
346686,Osorno,Sociedad,2015-09-17,Tras evacuación en el litoral suspendieron las clases en la provincia de Osorno,14305,13936,2066,1996,si,femenino
577203,Antofagasta,Sociedad,2019-01-16,Seremi de Bienes Nacionales interpuso denuncia en Fiscalía por extracción ilegal de áridos en Antofagasta,13088,6689,1637,1936,no,femenino
756818,Valparaíso,Política,2022-05-11,Rechazan moción de censura a la presidencia de la Comisión de DDHH contra Lorena Pizarro (PC),9701,7684,2517,1074,no,femenino
39048,Copiapó,Deportes,2011-09-16,Un cambio presentará mañana en la oncena Deportes Copiapó para enfrentar a Coquimbo,12127,6640,1784,608,si,masculino
237202,Valparaíso,Sociedad,2014-03-18,Buque Científico Abate Molina continúa su investigación sobre el jurel,19901,10594,2181,830,no,masculino
18076,Chillán,Policial,2011-05-30,Un hombre muere tras voraz incendio en San carlos,2807,5933,1909,678,si,masculino
261816,Osorno,Policial,2014-07-14,Detuvieron a un hombre de 22 años tras caminar con una escopeta en un camino rural de Purranque,14354,10363,1809,253,si,femenino
637718,Puerto Montt,Sociedad,2020-02-05,Dos cruceros no recalarán en Puerto Montt por atraso de itinerarios,15629,12153,1662,298,no,masculino
686506,Santiago,Internacional,2020-12-19,Londres y el sur del Reino Unido entran en confinamiento total a pocos días de la Navidad,6010,5648,466,808,si,masculino
28378,Copiapó,Deportes,2011-07-23,Emelat informó de corte de energía en el sector de Estación Paipote tras accidente,19094,10094,578,978,si,femenino
664596,Iquique,Policial,2020-07-17,Carabineros da de baja a funcionario involucrado en violento robo en Alto Hospicio,11811,747,609,1299,no,masculino
258864,Arica,Sociedad,2014-06-30,Destacado economista dictará charla sobre la Reforma Tributaria en Arica,4939,3739,469,1508,si,femenino
542707,Osorno,Sociedad,2018-07-03,Alcalde de San Pablo sufrió accidente de tránsito producto del pavimento resbaladizo,14624,2717,397,1481,si,femenino
77246,Iquique,Sociedad,2012-03-10,Invierten $200 millones en nueva posta de Caleta San Marcos,12526,1338,632,1490,si,femenino
47035,Osorno,Policial,2011-10-25,Encuentran un cuerpo sin vida en el sector rural de Trumao,6852,3329,3060,461,si,femenino
487240,Puerto Montt,Policial,2017-09-13,Caso Haeger: hermano de José Pérez ayudó a realizar trabajos en casa de Anguita,6875,5389,2667,1172,si,masculino
550858,Arica,Sociedad,2018-08-16,Parque Centenario anunció por hoy el cierre de su puerta principal debido a una emergencia sanitaria,10576,12444,1182,1299,no,femenino
286567,Valdivia,Sociedad,2014-11-12,Ena von Baer valoró el aumento del per cápita en la salud primaria,6864,11583,1074,476,si,femenino
764986,Calama,Sociedad,2022-07-04,Fenats Nacional piden salida del director del Hospital de Calama: denuncian malos tratos laborales,15169,3094,704,1237,no,masculino
169037,Concepción,Deportes,2013-04-20,Deportes Concepción lo dio vuelta y derrotó 3-2 a Unión Temuco en el Germán Becker,14117,9332,211,865,si,masculino
722144,San Antonio,Sociedad,2021-09-07,“Gobierno en Terreno” estará presente este miércoles en la comuna de Cartagena,5161,1716,806,891,si,femenino
109784,Calama,Sociedad,2012-08-03,"Una alumna de Calama es la que más ocupa el portal ""YoEstudio.cl"" en la región",1359,14755,2507,322,no,masculino
240531,Iquique,Sociedad,2014-04-03,El ministro de Energía: “La réplica nos hizo retroceder”,6550,1654,2650,749,si,femenino
487531,Valdivia,Política,2017-09-15,Servel acepta las candidaturas a Core por Los Ríos de Marco Ide y Mario Ortiz,6054,11793,1048,232,no,masculino
477768,Temuco,Sociedad,2017-07-25,Más de 380 niños en La Araucanía disfrutan del programa “Vacaciones en Mi Jardín Invierno 2017”,5941,7235,709,854,no,masculino
346338,Concepción,Deportes,2015-09-15,La UdeC reprogramó su vuelo de vuelta a Concepción y se quedó entrenando en Arica,10904,3495,2203,1440,no,femenino
332508,Chiloé,Policial,2015-07-05,Incendio arrasó con dos casas en Quellón,10715,12272,1037,407,si,femenino
262677,Arauco,Sociedad,2014-07-18,Revise cómo se desarrollará la sexta versión de la Fiesta del Camarón en Carampangue,11472,12550,503,1888,no,femenino
20424,Chiloé,Deportes,2011-06-10,La pelea del quellonino Ramón Contreras con Sebastián “Chucky” Rodríguez fue aplazada,7734,10772,1075,660,si,femenino
641487,Temuco,Sociedad,2020-03-04,Seremi de Energía y UC Temuco presentan avances del Plan Energético Regional,13607,3508,1675,535,no,masculino
438961,Tomé,Sociedad,2017-01-03,El cetáceo que apareció en la playa de Dichato varó muerto,18142,12752,422,1172,si,femenino
76831,Santiago,Espectáculos,2012-03-08,Shakira grabó un video donde vuelve a romper las reglas catalanas,5641,1129,980,386,si,femenino
120295,San Antonio,Sociedad,2012-09-18,San Antonio: se mantendrán toda esta semana los controles para evitar accidentes,7328,12620,577,448,no,femenino
756462,Valparaíso,Deportes,2022-05-09,"Francisco Meneghini: &quot;Por como se dio el partido, es un punto ganado&quot;",17854,7954,1966,943,si,femenino
304979,Arauco,Policial,2015-02-13,Un motociclista murió tras chocar con una camioneta en Cañete,8844,3215,723,796,si,femenino
700925,Temuco,Sociedad,2021-04-07,Situación sanitaria en La Araucanía muestra mejoría y casos nuevos bajan a 275,6517,3879,2488,836,no,masculino
742090,Iquique,Política,2022-01-27,Contraloría solicita informe por lienzo en edificio del Gore de Tarapacá,12834,13145,2003,985,si,femenino
380833,Valparaíso,Sociedad,2016-03-13,Un auto abandonado está a punto de caer desde la altura en el borde costero de Cochoa,12254,6408,253,1420,si,masculino
82994,Concepción,Policial,2012-04-05,En prisión preventiva quedaron los delincuentes que robaron una sucursal bancaria en Concepción,6114,11000,681,1791,no,masculino
662456,Copiapó,Sociedad,2020-07-03,"Sismo de 4,3 grados Richter se percibió en Atacama",18492,10488,202,725,si,femenino
286056,Calama,Economía y Negocios,2014-11-10,Trabajadores de la Concentradora exigen que gerencia cumpla compromiso firmado en 2012,12938,5080,2543,1038,si,femenino
413292,Coronel,Policial,2016-08-22,Un trabajador murió electrocutado en Coronel,13181,1918,1779,1386,no,masculino
360522,Copiapó,Sociedad,2015-11-26,"La tortuguita ""Paulina"" se perdió en Copiapó",11933,122,1281,271,si,femenino
627911,Puerto Montt,Sociedad,2019-12-02,Cesfam de Puerto Varas trabaja en rehabilitación de alcohol y drogas,1009,10132,1184,323,no,masculino
31222,Puerto Montt,Policial,2011-08-08,Un turista magallánico muere de un fulminante paro en Frutillar,2611,6681,1370,1329,si,masculino
422965,Puerto Montt,Sociedad,2016-10-11,En Frutillar celebraron el aniversario de la reunificación alemana,14400,2263,2832,983,si,masculino
745540,Concepción,Sociedad,2022-02-22,Bus vuelca en ruta a Florida y deja múltiples lesionados,13443,7039,3089,1934,si,femenino
220321,Quillota,Sociedad,2013-12-17,Educación municipal aplicará medición de aprendizaje a niños de jardines infantiles en Quillota,18776,10097,471,1009,no,femenino
483136,Iquique,Policial,2017-08-22,Condenaron a dos hombre a más de cinco años de cárcel por arrancar celulares en Iquique,10983,3396,1929,1348,no,masculino
327447,Antofagasta,Policial,2015-06-09,Trabajador de 26 años falleció tras ser atropellado por una grúa horquilla en Mejillones,11462,7945,388,1800,no,masculino
207136,Puerto Montt,Sociedad,2013-10-17,Usuarios de la Urgencia del hospital de Puerto Montt acusaron un colapso del servicio,2316,11335,1457,1566,si,masculino
283407,Quillota,Sociedad,2014-10-28,Gobierno anunció la entrega de más de $9.500 millones para enfrentar la sequía en la provincia de Petorca,6407,13001,1779,187,no,femenino
658724,Valparaíso,Sociedad,2020-06-11,Comercios y servicios esenciales continuarán funcionando durante la cuarentena,2133,12146,2588,1480,no,masculino
608840,Antofagasta,Sociedad,2019-08-02,Mejillones apuesta por  reducir el C02 con plantación de ‘Kiris’,466,14144,330,1424,si,masculino
519773,Valparaíso,Policial,2018-03-03,Indagan a hombre que disparó cinco veces en calle Von Schroeders de Viña del Mar,12531,9148,2618,539,no,femenino
21240,Puerto Montt,Política,2011-06-14,Piden esclarecer el destino de sede gremial abandonada desde el 2003,8157,12759,688,32,si,masculino
108933,Talcahuano,Sociedad,2012-07-31,Encontraron siete pingüinos muertos en caleta de Lenga en Hualpén,7329,10731,763,349,si,masculino
186192,Valdivia,Sociedad,2013-07-11,La CUT cifró en 8 mil los asistentes a la marcha en Valdivia,2480,4420,1275,936,si,femenino
792064,Temuco,Sociedad,2022-12-25,Plan Navidad Segura en Temuco se extiende hasta Año Nuevo,18628,11010,1899,1580,si,masculino
735760,Valdivia,Sociedad,2021-12-10,Reparación del puente Cau Cau partirá en uno o dos meses más,5432,13851,3102,686,no,masculino
344594,San Antonio,Sociedad,2015-09-06,San Antonio: core Pedro Piña tuvo una leve mejoría en las últimas 24 horas,13839,6428,603,1582,si,masculino
590374,Temuco,Espectáculos,2019-04-12,Padre Las Casas recibe hoy la segunda versión del Encuentro de Cantautores,2940,6292,2918,1565,si,masculino
536893,Chillán,Sociedad,2018-06-01,Vecinos de Las Trancas encuentran a Cóndor mal herido,16055,3172,3303,1906,no,femenino
552752,Temuco,Deportes,2018-08-27,"Miguel Ponce: ""Hemos demostrado que tenemos la capacidad""",16886,4648,329,869,no,femenino
327883,Arica,Policial,2015-06-11,Una ariqueña murió luego de que el bus en que viajaba volcara en un puente boliviano,6632,8440,2539,1287,no,femenino
288226,Antofagasta,Sociedad,2014-11-20,Joven sordomudo fue detenido por amenazar a su mamá en Antofagasta,11518,8839,915,620,si,masculino
141222,Temuco,Policial,2012-12-14,Un hombre fue detenido acusado de no querer devolver a su hijo que volvía a Australia,2203,1855,3248,1679,no,femenino
61271,Chiloé,Deportes,2011-12-27,Corrida San Carlos de Ancud calienta motores,14297,14763,1466,658,si,masculino
482371,Puerto Montt,Espectáculos,2017-08-18,Panoramas de fin de semana en Puerto Montt y Puerto Varas,5813,14809,978,643,no,masculino
20873,Calama,Deportes,2011-06-12,CDA empató a cero ante Coquimbo Unido por la Primera B,2355,9653,1433,680,no,femenino
741686,Temuco,Sociedad,2022-01-24,Llaman a turistas a informar recorridos cuando ingresen a parques y reservas de La Araucanía,7707,3610,1598,528,no,femenino
814207,Chiloé,Deportes,2023-05-31,Quelloninos se preocupan por su salud: más de 280 personas visitaron el gimnasio Quellón Sport este mes,14762,10088,881,1169,no,femenino
140897,Concepción,Sociedad,2012-12-12,Los trabajadores pro empleo del Bío Bío intensificarán sus protestas tras aprobación del veto presidencial,2766,7856,1610,540,si,femenino
159205,Coronel,Policial,2013-03-08,La Fiscalía solicitó presidio perpetuo para los asesinos de una mujer en Coronel el año pasado,6229,2893,2081,306,si,femenino
359023,Valparaíso,Espectáculos,2015-11-19,"Carolina de Moras, Rafael Araneda y la Tía Coty se lucieron en un evento en Las Vegas",6337,3587,630,1902,no,masculino
732540,Puerto Montt,Sociedad,2021-11-17,Secundarios de Puerto Montt participan en conversatorio sobre el proceso constituyente,4444,5220,1478,567,no,masculino
303512,Concepción,Sociedad,2015-02-06,En 2016 Concepción y Los Ángeles podrían contar con un plan de Prevención y Descontaminación Ambiental,10576,8355,639,1599,no,masculino
364514,Valdivia,Policial,2015-12-17,Carabineros investiga la muerte de un bebé en Valdivia,6847,8131,2640,630,no,femenino
478584,Puerto Montt,Revista Agrícola,2017-07-29,Crudo invierno ha mermado actividad lechera en la Provincia de Llanquihue,6336,1439,1461,1545,si,femenino
407870,San Antonio,Sociedad,2016-07-25,San Antonio: una casa fue totalmente destruida por un deslizamiento de tierra en Pelancura,17174,6118,862,623,no,masculino
781692,Concepción,Sociedad,2022-10-17,Un 61% de avance presentan las obras de reposición del edificio de Aduanas de Talcahuano,10657,7584,2284,1077,no,femenino
675218,Puerto Montt,Sociedad,2020-09-28,Vulnerabilidad al trabajo infantil en la Región de Los Lagos supera al promedio país,18271,6599,26,1157,no,masculino
31669,Temuco,Sociedad,2011-08-10,Carabineros desalojó el Liceo Gabriela Mistral en Temuco,1125,3590,2511,57,no,femenino
544854,Valdivia,Sociedad,2018-07-14,Los Ríos se incorporará este año al Sistema de Admisión Escolar,761,374,1923,594,si,femenino
347468,Quillota,Sociedad,2015-09-22,Una nueva réplica 6.2 Richter se sintió la madrugada de este martes en la zona central,940,6890,1371,1686,si,masculino
610899,Puerto Montt,Sociedad,2019-08-15,Más de 30 mil personas votaron en consulta ciudadana por estatua de Puerto Montt,19174,12179,2282,942,si,masculino
695383,Puerto Montt,Sociedad,2021-02-25,Informan extensión del pago del IFE y Bono Covid a familias de Los Lagos,16058,3328,1179,1849,no,masculino
140034,Antofagasta,Política,2012-12-09,Karen Rojo y Arturo Soto figuran entre los 100 jóvenes líderes del país,19546,5883,1502,1784,no,femenino
755319,Santiago,Sociedad,2022-05-02,Tribunal decretó arresto domiciliario para imputados por disturbios y disparos en el barrio Meiggs,6978,13839,2020,1323,no,femenino
283622,Arica,Sociedad,2014-10-29,Arica es mi ciudad: el nuevo video contra la Termoeléctrica de Cerro Chuño,17779,10404,113,747,si,masculino
78049,Antofagasta,Espectáculos,2012-03-14,El grupo británico Erasure lanza su video grabado en el Observatorio Paranal,3749,8992,1265,666,no,masculino
806762,Osorno,Sociedad,2023-04-07,Matrículas en escuelas rurales de la provincia de Osorno continúan al alza,16516,1225,252,100,si,masculino
195487,Valparaíso,Sociedad,2013-08-23,Placillanos entregarán mañana los resultados de cabildo local al alcalde y autoridades regionales,7481,13108,492,1347,si,masculino
498240,San Antonio,Policial,2017-11-10,Triple colisión vehicular terminó con cuatro lesionados en Cartagena,1403,11314,213,1537,si,masculino
475622,San Antonio,Sociedad,2017-07-13,Por pronóstico de lluvias suspendieron el evento “Llolleo Magia para Vivir”,14367,2652,1619,7,no,femenino
215483,Antofagasta,Policial,2013-11-25,Municipio pidió apoyo de Carabineros para evitar actos de vandalismo en el Cementerio de Antofagasta,15135,3759,1704,1272,si,femenino
661694,Quillota,Sociedad,2020-06-30,[FOTOS] Guardia Presidencial de Granaderos controla la cuarentena en Quillota,6029,242,1947,1669,si,femenino
683809,Concepción,Sociedad,2020-11-28,Inician sumario sanitario a Essbio tras corte de agua en Hualpén y Talcahuano,9105,4722,2840,1506,no,femenino
112645,Iquique,Sociedad,2012-08-16,Gobierno Regional intensifica difusión sobre simulacro en Iquique,4966,6130,293,1384,no,masculino
605918,Valparaíso,Espectáculos,2019-07-15,[VIDEO] Santaferia debutó en Nueva York y espera llenar la Quinta Vergara a fin de año,11586,7796,1764,1752,si,femenino
429770,Santiago,Cultura,2016-11-15,Confirman segunda temporada de Westworld,15799,787,3185,1092,no,femenino
151612,Concepción,Sociedad,2013-01-31,"La tasa desocupación disminuyó un 1,1% en la Provincia de Concepción en relación al 2011",5716,9670,863,869,no,masculino
186850,Chiloé,Policial,2013-07-14,Accidentes ensombrecen el fin de semana largo en las rutas de Chiloé,3164,11641,1010,1379,no,masculino
630090,Santiago,Sociedad,2019-12-15,"Revisa cómo participar, de qué trata y si tu comuna está incluida en la consulta municipal",9660,9380,931,1484,no,masculino
603567,Chiloé,Deportes,2019-06-30,Organizaciones deportivas isleñas reciben implementación deportiva del IND,12705,2685,1331,1918,si,masculino
28759,Calama,Sociedad,2011-07-25,Mínimo ausentismo de colegios locales en plena época de paros,14439,7450,293,705,si,femenino
220242,Tomé,Policial,2013-12-16,Tomé: una persona resultó lesionada tras chocar su moto contra un automóvil,18500,12774,2520,234,si,femenino
551511,Puerto Montt,Sociedad,2018-08-20,Encuentro intergeneracional de lectura se realizó en Alerce,8894,6359,1386,1232,no,masculino
594167,Calama,Espectáculos,2019-05-06,"Agrupación tributo a ""Los Nocheros"" dará concierto gratuito en el Teatro Municipal de Calama",19474,2037,2177,1486,no,masculino
174342,Antofagasta,Sociedad,2013-05-15,Una nueva campaña de donación de sangre efectuará el Hospital Regional de Antofagasta,18889,14548,225,974,no,femenino
708046,Valdivia,Sociedad,2021-05-29,Conforman Comité de Gestión de la Reserva de la Biosfera de Los Ríos y Los Lagos,13539,10217,3194,232,no,masculino
693765,Valparaíso,Policial,2021-02-12,Detienen a dos jóvenes por conducir en estado de ebriedad durante toque de queda en Reñaca,15500,5148,1066,1203,si,femenino
270989,Arica,Sociedad,2014-08-28,Comerciantes buscan enfrentar emergencias con energía solar en Arica,17793,9308,2158,1474,si,femenino
162921,Puerto Montt,Sociedad,2013-03-25,El concejo municipal de Puerto Varas sesionará por primera vez en un sector rural,10356,304,3000,1855,si,masculino
123838,Santiago,Tecnología,2012-10-03,Subtel: No hay que demonizar los decodificadores porque servirán para la televisión digital,12928,419,2025,1748,no,femenino
135977,Valparaíso,Deportes,2012-11-22,Este fin de semana se vivirá la última fecha del Perro Running de Viña del Mar,5798,7752,1044,1739,no,masculino
287282,Copiapó,Policial,2014-11-15,Una persona resultó fallecida tras un accidente de tránsito en Copiapó,73,4283,137,1277,no,masculino
53790,Osorno,Deportes,2011-11-24,Este domingo se realizará la última fecha  del Campeonato de Automovilismo de Cancura,868,9777,2531,838,si,femenino
748482,Concepción,Policial,2022-03-16,Perro antidroga detectó vehículo que ingresaba con cocaína a Concepción,19643,2878,2425,14,si,masculino
155100,Valdivia,Sociedad,2013-02-17,Más de 3 mil personas disfrutaron de la Noche Corraleña,10401,7672,2183,123,si,masculino
323081,Iquique,Policial,2015-05-18,Carabineros detuvo a más de 270 personas e incautó 111 kilos de droga en Tarapacá,4858,9287,1984,1149,no,masculino
578281,Osorno,Sociedad,2019-01-23,Osorno: Recalentamiento de un artefacto eléctrico habría ocasionado incendio en el que murió adulta mayor,499,712,1579,1541,si,femenino
320380,Puerto Montt,Policial,2015-05-05,Alumnos de la USS Puerto Montt conocieron el Proyecto Inocentes de la Defensoría,8092,3908,580,1407,si,masculino
154651,Puerto Montt,Deportes,2013-02-14,Reloncaví de Caleta La Arena ganó el torneo de fútbol rural de la Carretera Austral,13193,8404,2396,281,si,masculino
198100,Iquique,Sociedad,2013-09-04,El Servicio de Salud adquirió los terrenos para la construcción del futuro Hospital de Alto Hospicio,19508,691,316,1149,no,femenino
711622,Iquique,Policial,2021-06-25,Detienen en Huara a conductor de taxi que llevaba en el maletero más de 100 cartones de cigarrillos de contrabando,17866,1438,2449,60,si,masculino
790108,Valparaíso,Sociedad,2022-12-12,Programan corte de agua potable para Placilla y Curauma durante esta tarde,4894,825,3074,970,si,masculino
371780,Antofagasta,Policial,2016-01-25,Con un fierro enterrado del muslo a la espalda quedó un hombre que se cayó en Antofagasta,8928,4855,962,583,no,femenino
580119,Chiloé,Policial,2019-02-04,Investigan hallazgo de cadáver en Achao,4205,4056,613,203,no,masculino
655010,Valparaíso,Política,2020-05-20,Senado rechazó el proyecto que modifica la forma en que se realizará la Cuenta Pública y lo envió a comisión mixta,3494,2813,3160,1709,si,femenino
805298,Chiloé,Sociedad,2023-03-28,Municipalidad de Ancud y Parque Tantauco se unen para instalar paneles informativos en la costanera de la comuna,7378,283,1819,1021,si,masculino
79867,Valparaíso,Sociedad,2012-03-22,2000 ejemplares de cómics lanzó la UTFSM en su segunda edición,5049,3662,1091,758,no,femenino
358476,Osorno,Policial,2015-11-17,Joven autor de incendio en Rahue Bajo tiene problemas psiquiátricos según su defensa,15403,8997,3186,1922,si,masculino
358981,Temuco,Sociedad,2015-11-19,Vecinos de Lautaro se capacitaron en prevención de incendios forestales,10443,13719,3224,1348,si,femenino
96043,Chillán,Sociedad,2012-06-04,Crece instalación de tiendas comerciales en Quillón,10876,12869,3077,1986,no,masculino
83250,Antofagasta,Sociedad,2012-04-07,El peso de la tradición mantuvo en alza el consumo de pescados y mariscos,3443,3019,2329,850,si,femenino
420432,Osorno,Sociedad,2016-09-27,Justicia ordenó al terminal de buses de Osorno restablecer términos de contrato con Thaebus,17974,14114,958,346,no,femenino
628371,Iquique,Sociedad,2019-12-04,832 personas viven con VIH en la Región de Tarapacá y el 78% son hombres,19137,4613,2290,910,no,masculino
795296,Temuco,Política,2023-01-16,Diputado Schubert solicitó que autoridades intervengan en controlar el comercio ambulante en Temuco,3126,6689,2141,1443,si,femenino
455014,Arica,Cultura,2017-03-30,Pachica podría haber sido construido redireccionado con constelación de estrellas brillantes,4235,3446,2464,280,si,masculino
105866,Valparaíso,Deportes,2012-07-18,Arturo Salah dictará charla a directores técnicos amateurs de Quilpué,4875,5951,1611,319,no,masculino
11965,Valparaíso,Sociedad,2011-05-01,La fundación María Ayuda realizará una campaña para inaugurar dos hogares en la V región,17986,6470,1362,11,no,femenino
250997,Chiloé,Sociedad,2014-05-23,La localidad rural de Pureo en Queilen contará con agua potable,9939,1355,1776,228,no,masculino
399566,Chillán,Sociedad,2016-06-14,Ñuble: 340 familias obtuvieron subsidios de clase media tras primer llamado 2016,11420,1240,1574,747,si,femenino
349476,Puerto Montt,Sociedad,2015-10-01,Isapres adeudan millones a municipios de Los Lagos denunció el diputado Espinoza,18172,14170,965,1114,no,masculino
310861,Puerto Montt,Espectáculos,2015-03-17,Película chilena “Mejor estar solo” se exhibirá esta tarde en Puerto Montt,2436,10029,296,790,no,masculino
73155,Osorno,Policial,2012-02-21,PDI investiga robo a la 3° Compañía de bomberos de Osorno,7447,4267,3063,1261,no,femenino
746587,Antofagasta,Sociedad,2022-03-02,Estudiantes de Escuela Las Rocas de Antofagasta retrasan su ingreso a clases hasta el próximo lunes,11880,11430,1761,747,no,masculino
556143,Temuco,Policial,2018-09-13,Carabineros entregó consejos de seguridad en Temuco ad portas de Fiestas Patrias,13126,14293,2543,1635,no,masculino
180582,Arica,Sociedad,2013-06-16,Arica ya cuenta con una oficina regional de la superintendencia de Pensiones,7878,12623,677,1326,si,femenino
698133,Arica,Sociedad,2021-03-17,Core Mendoza pide explicaciones por la no materialización del Sistema Interconectado del Norte Grande (SING) en General Lagos,7006,4721,2628,1145,si,femenino
19736,Osorno,Policial,2011-06-07,Análisis permitió descubrir intencionalidad en incendio que destruyó una bodega,18450,13346,828,147,si,femenino
377332,Santiago,Sociedad,2016-02-24,Laboratorios extranjeros buscan nuevos antecedentes sobre la bacteria hallada en los restos de Neruda,19945,8446,856,1312,si,masculino
369081,Valdivia,Sociedad,2016-01-11,Corte de Apelaciones ratificó fallo que condenó a Salfa Sur por prácticas antisindicales,2916,1517,3325,782,no,masculino
583622,Osorno,Sociedad,2019-02-28,Aseguran que precursor tratamiento para la diabetes mostró resultados alentadores en Osorno,11409,11244,1771,1390,si,masculino
